app_id,score,risk,band,eligible,dti,verify
500536,849,75.4,Low,Eligible,33.7,Verified
500537,675,31.0,High,Not Eligible,56.8,Verified
500538,815,69.2,Medium,Eligible,34.5,Verified
500539,686,52.9,High,Not Eligible,34.4,Verified
500540,734,64.3,Medium,Eligible,40.3,Verified
500541,704,65.3,Medium,Eligible,47.1,Verified
500542,658,36.2,High,Not Eligible,39.4,Verified
500543,659,46.2,High,Not Eligible,19.6,Verified
500544,681,45.7,High,Not Eligible,41.3,Verified
500545,726,43.4,High,Not Eligible,49.3,Verified
500546,575,42.1,High,Not Eligible,46.2,Pending
500547,739,58.0,Medium,Eligible,60.5,Verified
500548,781,54.3,High,Not Eligible,60.7,Verified
500549,609,16.9,High,Not Eligible,13.9,Pending
500550,621,42.7,High,Not Eligible,27.8,Verified
500551,737,60.8,Medium,Eligible,23.3,Verified
500552,657,37.9,High,Not Eligible,51.6,Pending
500553,707,49.1,High,Not Eligible,42.8,Verified
500554,591,37.1,High,Not Eligible,52.7,Verified
500555,683,56.6,Medium,Eligible,33.4,Verified
500556,818,53.8,High,Not Eligible,51.8,Verified
500557,636,62.3,Medium,Not Eligible,14.5,Verified
500558,820,78.0,Low,Eligible,24.8,Verified
500559,714,48.6,High,Not Eligible,27.1,Verified
500560,445,5.5,High,Not Eligible,48.5,Verified
500561,746,50.4,High,Not Eligible,29.8,Verified
500562,631,29.0,High,Not Eligible,27.7,Verified
500563,589,18.6,High,Not Eligible,57.1,Verified
500564,703,37.1,High,Not Eligible,35.7,Verified
500565,663,46.1,High,Not Eligible,55.5,Verified
500566,588,11.4,High,Not Eligible,20.4,Verified
500567,568,41.4,High,Not Eligible,14.6,Verified
500568,639,48.1,High,Not Eligible,31.2,Verified
500569,756,47.1,High,Not Eligible,23.2,Verified
500570,572,42.3,High,Not Eligible,46.5,Verified
500571,684,50.8,High,Not Eligible,45.2,Verified
500572,697,52.3,High,Not Eligible,28.3,Verified
500573,722,60.5,Medium,Eligible,38.8,Verified
500574,656,32.7,High,Not Eligible,39.2,Verified
500575,722,51.6,High,Not Eligible,53.8,Verified
500576,630,48.6,High,Not Eligible,61.8,Verified
500577,710,68.0,Medium,Eligible,52.6,Verified
500578,842,55.3,Medium,Eligible,13.3,Verified
500579,737,56.6,Medium,Not Eligible,23.4,Verified
500580,623,55.5,Medium,Not Eligible,36.4,Pending
500581,700,47.7,High,Not Eligible,31.2,Verified
500582,682,55.0,High,Not Eligible,34.3,Verified
500583,571,23.0,High,Not Eligible,24.1,Verified
500584,744,45.8,High,Not Eligible,60.7,Verified
500585,757,53.6,High,Not Eligible,43.3,Verified
500586,685,63.1,Medium,Eligible,43.7,Verified
500587,620,41.6,High,Not Eligible,58.0,Verified
500588,645,44.7,High,Not Eligible,56.8,Pending
500589,658,30.5,High,Not Eligible,30.1,Verified
500590,722,43.7,High,Not Eligible,59.7,Verified
500591,714,54.2,High,Not Eligible,52.0,Pending
500592,651,47.1,High,Not Eligible,33.7,Verified
500593,589,33.2,High,Not Eligible,19.3,Verified
500594,561,39.7,High,Not Eligible,23.1,Verified
500595,699,61.7,Medium,Eligible,23.8,Pending
500596,733,53.5,High,Not Eligible,16.1,Verified
500597,638,46.1,High,Not Eligible,49.2,Verified
500598,664,26.8,High,Not Eligible,16.2,Verified
500599,705,45.6,High,Not Eligible,15.2,Verified
500600,701,45.6,High,Not Eligible,22.5,Pending
500601,648,34.5,High,Not Eligible,22.2,Verified
500602,597,36.1,High,Not Eligible,21.1,Verified
500603,604,20.9,High,Not Eligible,54.5,Verified
500604,740,42.8,High,Not Eligible,32.0,Pending
500605,720,62.0,Medium,Eligible,11.6,Verified
500606,705,44.6,High,Not Eligible,33.4,Verified
500607,561,13.2,High,Not Eligible,49.1,Verified
500608,686,49.6,High,Not Eligible,16.7,Verified
500609,673,51.5,High,Not Eligible,26.0,Verified
500610,727,52.1,High,Not Eligible,52.1,Verified
500611,539,43.0,High,Not Eligible,52.2,Verified
500612,668,44.1,High,Not Eligible,49.9,Verified
500613,750,55.0,High,Not Eligible,23.9,Verified
500614,690,59.7,Medium,Eligible,22.8,Verified
500615,649,24.0,High,Not Eligible,43.3,Verified
500616,683,39.7,High,Not Eligible,28.6,Verified
500617,590,44.5,High,Not Eligible,48.4,Verified
500618,664,37.9,High,Not Eligible,28.9,Verified
500619,658,38.5,High,Not Eligible,28.9,Rejected
500620,636,24.1,High,Not Eligible,9.1,Verified
500621,746,58.1,Medium,Eligible,17.7,Verified
500622,633,24.5,High,Not Eligible,20.8,Verified
500623,777,68.0,Medium,Eligible,9.7,Verified
500624,771,71.1,Medium,Eligible,25.5,Verified
500625,639,62.1,Medium,Not Eligible,13.2,Pending
500626,594,27.0,High,Not Eligible,34.6,Verified
500627,626,37.6,High,Not Eligible,45.4,Verified
500628,686,50.6,High,Not Eligible,26.6,Verified
500629,729,62.7,Medium,Eligible,17.9,Verified
500630,610,20.1,High,Not Eligible,28.4,Verified
500631,690,51.0,High,Not Eligible,13.0,Verified
500632,631,41.7,High,Not Eligible,8.2,Verified
500633,763,69.6,Medium,Eligible,60.0,Verified
500634,613,38.7,High,Not Eligible,28.5,Verified
500635,562,37.1,High,Not Eligible,32.9,Verified
500636,673,47.0,High,Not Eligible,36.0,Verified
500637,584,33.4,High,Not Eligible,38.8,Rejected
500638,590,48.6,High,Not Eligible,21.0,Verified
500639,784,65.5,Medium,Eligible,8.6,Verified
500640,749,51.1,High,Not Eligible,58.2,Verified
500641,680,35.7,High,Not Eligible,38.9,Verified
500642,665,47.7,High,Not Eligible,10.7,Verified
500643,726,70.5,Medium,Eligible,48.9,Verified
500644,704,45.1,High,Not Eligible,23.5,Verified
500645,762,53.6,High,Not Eligible,24.7,Pending
500646,741,69.7,Medium,Eligible,33.2,Verified
500647,577,45.7,High,Not Eligible,53.0,Verified
500648,732,61.4,Medium,Eligible,22.3,Verified
500649,685,44.0,High,Not Eligible,9.8,Verified
500650,679,50.1,High,Not Eligible,14.7,Verified
500651,728,52.8,High,Not Eligible,42.8,Verified
500652,682,46.0,High,Not Eligible,16.3,Verified
500653,689,45.4,High,Not Eligible,42.0,Verified
500654,645,49.5,High,Not Eligible,61.3,Verified
500655,808,75.9,Low,Eligible,23.1,Verified
500656,781,43.5,High,Not Eligible,40.8,Verified
500657,687,33.7,High,Not Eligible,28.8,Verified
500658,598,25.6,High,Not Eligible,12.5,Rejected
500659,610,39.4,High,Not Eligible,21.7,Verified
500660,774,59.4,Medium,Eligible,55.8,Verified
500661,722,49.3,High,Not Eligible,47.1,Verified
500662,637,33.4,High,Not Eligible,8.5,Verified
500663,783,59.5,Medium,Not Eligible,37.3,Verified
500664,742,62.0,Medium,Eligible,35.7,Verified
500665,632,29.8,High,Not Eligible,10.3,Verified
500666,751,57.8,Medium,Eligible,19.4,Verified
500667,757,44.8,High,Not Eligible,14.0,Verified
500668,678,51.9,High,Not Eligible,10.0,Verified
500669,736,62.9,Medium,Eligible,20.0,Pending
500670,664,36.2,High,Not Eligible,19.2,Verified
500671,637,45.6,High,Not Eligible,49.4,Verified
500672,751,57.2,Medium,Eligible,38.1,Verified
500673,685,51.7,High,Not Eligible,26.7,Verified
500674,748,34.4,High,Not Eligible,57.7,Verified
500675,697,56.4,Medium,Eligible,31.8,Pending
500676,671,45.3,High,Not Eligible,20.2,Verified
500677,721,58.5,Medium,Eligible,44.3,Rejected
500678,698,29.1,High,Not Eligible,34.6,Verified
500679,744,73.9,Medium,Eligible,23.7,Verified
500680,632,51.7,High,Not Eligible,58.9,Verified
500681,479,32.8,High,Not Eligible,48.5,Verified
500682,734,64.2,Medium,Eligible,19.0,Verified
500683,649,51.5,High,Not Eligible,23.8,Verified
500684,764,68.1,Medium,Eligible,23.4,Verified
500685,551,34.4,High,Not Eligible,58.6,Verified
500686,608,43.4,High,Not Eligible,10.6,Verified
500687,742,56.6,Medium,Eligible,46.3,Verified
500688,672,44.6,High,Not Eligible,60.3,Verified
500689,837,50.9,High,Not Eligible,51.0,Verified
500690,656,51.6,High,Not Eligible,50.0,Verified
500691,662,30.0,High,Not Eligible,30.3,Verified
500692,675,39.6,High,Not Eligible,49.8,Verified
500693,655,44.1,High,Not Eligible,24.0,Verified
500694,686,52.0,High,Not Eligible,51.7,Verified
500695,617,22.7,High,Not Eligible,33.0,Verified
500696,655,32.0,High,Not Eligible,34.2,Verified
500697,752,71.9,Medium,Eligible,24.3,Verified
500698,656,57.8,Medium,Eligible,40.5,Verified
500699,771,59.3,Medium,Eligible,50.9,Verified
500700,724,36.8,High,Not Eligible,15.4,Verified
500701,646,48.7,High,Not Eligible,40.7,Verified
500702,756,55.1,Medium,Eligible,41.5,Verified
500703,706,46.2,High,Not Eligible,20.0,Verified
500704,681,44.3,High,Not Eligible,21.1,Verified
500705,716,43.7,High,Not Eligible,33.4,Verified
500706,830,68.8,Medium,Eligible,26.7,Verified
500707,684,43.0,High,Not Eligible,13.8,Verified
500708,597,53.2,High,Not Eligible,23.5,Verified
500709,662,39.8,High,Not Eligible,46.7,Pending
500710,678,19.3,High,Not Eligible,24.0,Verified
500711,625,44.9,High,Not Eligible,10.0,Verified
500712,658,59.3,Medium,Eligible,29.1,Verified
500713,645,57.1,Medium,Not Eligible,10.7,Verified
500714,626,26.2,High,Not Eligible,23.6,Verified
500715,689,40.4,High,Not Eligible,32.1,Verified
500716,850,69.5,Medium,Eligible,13.8,Verified
500717,794,79.2,Low,Eligible,35.5,Verified
500718,699,54.5,High,Not Eligible,17.3,Verified
500719,689,48.2,High,Not Eligible,20.4,Verified
500720,733,45.6,High,Not Eligible,17.0,Verified
500721,728,61.3,Medium,Eligible,16.3,Verified
500722,801,62.6,Medium,Eligible,53.0,Pending
500723,401,1.0,High,Not Eligible,34.6,Verified
500724,724,48.3,High,Not Eligible,48.3,Verified
500725,776,69.1,Medium,Eligible,40.6,Verified
500726,689,53.1,High,Not Eligible,10.3,Verified
500727,787,56.9,Medium,Eligible,17.0,Verified
500728,604,49.9,High,Not Eligible,22.8,Verified
500729,608,51.7,High,Not Eligible,35.8,Verified
500730,726,60.8,Medium,Eligible,22.5,Verified
500731,783,53.4,High,Not Eligible,56.4,Verified
500732,718,52.1,High,Not Eligible,15.2,Verified
500733,790,74.0,Medium,Eligible,29.5,Pending
500734,667,50.9,High,Not Eligible,49.8,Verified
500735,579,21.4,High,Not Eligible,55.3,Verified
500736,748,53.1,High,Not Eligible,13.0,Verified
500737,654,36.3,High,Not Eligible,48.2,Verified
500738,517,35.6,High,Not Eligible,40.6,Verified
500739,816,70.6,Medium,Eligible,18.3,Verified
500740,684,59.3,Medium,Eligible,22.2,Verified
500741,719,53.7,High,Not Eligible,54.5,Verified
500742,676,50.5,High,Not Eligible,9.3,Verified
500743,753,75.5,Low,Eligible,46.7,Verified
500744,731,34.8,High,Not Eligible,33.3,Verified
500745,529,27.9,High,Not Eligible,11.2,Verified
500746,770,48.9,High,Not Eligible,43.5,Pending
500747,645,42.4,High,Not Eligible,13.0,Verified
500748,647,59.6,Medium,Not Eligible,22.7,Verified
500749,768,47.8,High,Not Eligible,59.0,Verified
500750,600,23.6,High,Not Eligible,47.8,Verified
500751,662,37.7,High,Not Eligible,42.7,Verified
500752,719,48.5,High,Not Eligible,51.5,Verified
500753,590,26.1,High,Not Eligible,55.2,Verified
500754,661,61.4,Medium,Eligible,10.6,Verified
500755,724,63.3,Medium,Eligible,32.4,Rejected
500756,752,60.7,Medium,Eligible,17.2,Pending
500757,776,49.5,High,Not Eligible,49.3,Verified
500758,725,48.4,High,Not Eligible,53.3,Verified
500759,547,19.0,High,Not Eligible,25.6,Pending
500760,669,44.6,High,Not Eligible,30.3,Verified
500761,608,35.3,High,Not Eligible,29.7,Rejected
500762,721,48.6,High,Not Eligible,30.2,Verified
500763,628,52.3,High,Not Eligible,54.3,Verified
500764,699,54.6,High,Not Eligible,23.3,Verified
500765,605,46.1,High,Not Eligible,29.4,Verified
500766,717,60.8,Medium,Eligible,50.1,Verified
500767,754,43.6,High,Not Eligible,17.9,Rejected
500768,681,41.3,High,Not Eligible,36.5,Verified
500769,757,77.3,Low,Not Eligible,52.3,Pending
500770,584,43.0,High,Not Eligible,54.8,Rejected
500771,676,53.4,High,Not Eligible,48.2,Verified
500772,609,24.0,High,Not Eligible,43.5,Verified
500773,618,44.4,High,Not Eligible,28.5,Verified
500774,548,48.2,High,Not Eligible,14.5,Verified
500775,564,30.1,High,Not Eligible,24.3,Verified
500776,828,92.1,Low,Eligible,10.1,Verified
500777,761,57.0,Medium,Eligible,19.4,Verified
500778,630,36.7,High,Not Eligible,50.9,Verified
500779,687,44.4,High,Not Eligible,14.8,Verified
500780,645,16.4,High,Not Eligible,10.5,Pending
500781,703,56.0,Medium,Eligible,19.1,Verified
500782,694,57.1,Medium,Eligible,50.0,Verified
500783,737,34.0,High,Not Eligible,18.3,Verified
500784,667,48.2,High,Not Eligible,14.2,Verified
500785,721,57.6,Medium,Eligible,48.3,Verified
500786,699,78.8,Low,Eligible,34.2,Verified
500787,757,32.0,High,Not Eligible,41.5,Verified
500788,718,48.4,High,Not Eligible,32.9,Verified
500789,756,71.6,Medium,Eligible,26.9,Verified
500790,592,33.0,High,Not Eligible,60.5,Pending
500791,691,43.5,High,Not Eligible,26.5,Verified
500792,624,30.2,High,Not Eligible,58.8,Verified
500793,844,74.4,Medium,Eligible,57.5,Verified
500794,673,53.3,High,Not Eligible,49.9,Verified
500795,850,68.6,Medium,Eligible,10.8,Verified
500796,687,38.9,High,Not Eligible,39.3,Verified
500797,626,42.6,High,Not Eligible,9.7,Verified
500798,788,64.7,Medium,Eligible,56.1,Verified
500799,639,38.3,High,Not Eligible,58.9,Verified
500800,696,53.7,High,Not Eligible,35.5,Verified
500801,828,60.8,Medium,Eligible,27.2,Verified
500802,648,28.2,High,Not Eligible,23.3,Verified
500803,642,46.6,High,Not Eligible,39.5,Rejected
500804,762,49.6,High,Not Eligible,59.1,Verified
500805,715,52.1,High,Not Eligible,26.0,Verified
500806,685,44.1,High,Not Eligible,28.7,Pending
500807,608,43.1,High,Not Eligible,17.0,Verified
500808,748,64.8,Medium,Eligible,56.6,Verified
500809,675,50.3,High,Not Eligible,29.8,Verified
500810,598,44.5,High,Not Eligible,39.7,Verified
500811,672,31.6,High,Not Eligible,57.8,Verified
500812,624,55.0,Medium,Not Eligible,8.9,Verified
500813,610,33.6,High,Not Eligible,55.7,Pending
500814,586,45.9,High,Not Eligible,20.4,Verified
500815,779,44.1,High,Not Eligible,45.7,Verified
500816,743,45.7,High,Not Eligible,53.5,Verified
500817,653,38.1,High,Not Eligible,44.1,Verified
500818,630,40.7,High,Not Eligible,55.6,Verified
500819,753,42.2,High,Not Eligible,53.1,Verified
500820,662,43.0,High,Not Eligible,22.1,Verified
500821,553,36.4,High,Not Eligible,49.0,Verified
500822,623,36.7,High,Not Eligible,10.1,Verified
500823,704,54.0,High,Not Eligible,59.1,Verified
500824,706,49.3,High,Not Eligible,33.8,Rejected
500825,648,42.9,High,Not Eligible,21.0,Verified
500826,666,49.4,High,Not Eligible,20.3,Verified
500827,759,57.6,Medium,Eligible,30.2,Verified
500828,542,21.5,High,Not Eligible,47.3,Verified
500829,643,53.4,High,Not Eligible,10.9,Rejected
500830,641,46.9,High,Not Eligible,27.7,Verified
500831,850,65.1,Medium,Eligible,9.5,Verified
500832,737,63.1,Medium,Eligible,39.8,Verified
500833,638,37.6,High,Not Eligible,51.3,Verified
500834,640,26.0,High,Not Eligible,44.2,Verified
500835,705,71.2,Medium,Eligible,19.8,Pending
500836,648,41.8,High,Not Eligible,42.3,Verified
500837,685,30.0,High,Not Eligible,56.1,Verified
500838,549,41.4,High,Not Eligible,20.1,Verified
500839,766,71.0,Medium,Eligible,16.9,Verified
500840,716,56.6,Medium,Eligible,49.5,Verified
500841,682,54.4,High,Not Eligible,56.9,Pending
500842,725,42.6,High,Not Eligible,37.6,Verified
500843,747,63.2,Medium,Eligible,35.0,Verified
500844,687,34.0,High,Not Eligible,45.7,Verified
500845,804,54.0,High,Not Eligible,24.9,Verified
500846,681,45.5,High,Not Eligible,46.2,Verified
500847,850,69.6,Medium,Eligible,19.9,Verified
500848,581,40.6,High,Not Eligible,12.3,Verified
500849,628,52.4,High,Not Eligible,28.0,Verified
500850,606,22.6,High,Not Eligible,48.5,Verified
500851,776,59.4,Medium,Eligible,53.5,Rejected
500852,682,40.5,High,Not Eligible,33.5,Verified
500853,603,63.2,Medium,Not Eligible,43.7,Verified
500854,728,32.6,High,Not Eligible,14.9,Verified
500855,786,63.0,Medium,Eligible,50.3,Rejected
500856,788,49.1,High,Not Eligible,59.4,Rejected
500857,746,44.6,High,Not Eligible,17.5,Verified
500858,655,50.9,High,Not Eligible,53.5,Verified
500859,667,53.8,High,Not Eligible,21.7,Verified
500860,717,46.6,High,Not Eligible,44.0,Verified
500861,712,53.2,High,Not Eligible,33.0,Rejected
500862,784,75.8,Low,Not Eligible,47.0,Verified
500863,634,25.8,High,Not Eligible,47.4,Verified
500864,658,56.6,Medium,Eligible,33.7,Verified
500865,649,15.9,High,Not Eligible,29.4,Verified
500866,679,49.5,High,Not Eligible,56.5,Verified
500867,661,24.5,High,Not Eligible,34.1,Pending
500868,624,32.4,High,Not Eligible,50.3,Verified
500869,629,34.9,High,Not Eligible,9.5,Verified
500870,628,34.3,High,Not Eligible,8.6,Verified
500871,746,62.8,Medium,Eligible,8.8,Verified
500872,714,36.8,High,Not Eligible,35.2,Verified
500873,594,40.7,High,Not Eligible,16.7,Verified
500874,727,67.4,Medium,Eligible,19.0,Verified
500875,754,55.2,Medium,Eligible,16.0,Verified
500876,704,44.8,High,Not Eligible,43.9,Pending
500877,660,50.6,High,Not Eligible,52.0,Verified
500878,654,60.5,Medium,Eligible,39.9,Verified
500879,794,63.7,Medium,Eligible,31.8,Verified
500880,584,26.9,High,Not Eligible,58.4,Verified
500881,539,47.4,High,Not Eligible,22.7,Verified
500882,733,58.9,Medium,Eligible,43.2,Verified
500883,625,47.1,High,Not Eligible,11.4,Verified
500884,750,63.3,Medium,Eligible,48.3,Verified
500885,842,59.1,Medium,Eligible,59.8,Verified
500886,674,52.8,High,Not Eligible,28.2,Rejected
500887,577,16.2,High,Not Eligible,19.1,Verified
500888,605,25.3,High,Not Eligible,23.9,Verified
500889,580,40.6,High,Not Eligible,25.7,Verified
500890,678,60.3,Medium,Eligible,33.9,Verified
500891,728,52.7,High,Not Eligible,8.6,Verified
500892,800,65.8,Medium,Eligible,33.9,Verified
500893,657,37.5,High,Not Eligible,50.6,Verified
500894,699,48.4,High,Not Eligible,25.2,Rejected
500895,758,64.4,Medium,Eligible,53.9,Verified
500896,614,32.8,High,Not Eligible,25.2,Verified
500897,729,54.3,High,Not Eligible,44.1,Verified
500898,632,47.9,High,Not Eligible,44.9,Verified
500899,661,33.8,High,Not Eligible,57.8,Verified
500900,600,49.9,High,Not Eligible,47.4,Rejected
500901,738,42.8,High,Not Eligible,57.8,Pending
500902,730,61.9,Medium,Eligible,57.7,Verified
500903,684,40.3,High,Not Eligible,33.5,Verified
500904,652,67.1,Medium,Eligible,16.2,Verified
500905,714,36.6,High,Not Eligible,52.8,Verified
500906,687,44.6,High,Not Eligible,36.1,Pending
500907,643,26.8,High,Not Eligible,30.5,Verified
500908,633,30.8,High,Not Eligible,59.8,Verified
500909,558,22.3,High,Not Eligible,38.2,Verified
500910,694,32.1,High,Not Eligible,15.6,Verified
500911,748,46.3,High,Not Eligible,42.0,Verified
500912,632,44.2,High,Not Eligible,38.3,Pending
500913,835,64.7,Medium,Eligible,54.0,Verified
500914,819,85.3,Low,Eligible,60.6,Verified
500915,499,21.3,High,Not Eligible,30.9,Verified
500916,747,55.5,Medium,Eligible,43.2,Verified
500917,626,32.8,High,Not Eligible,58.5,Pending
500918,698,73.2,Medium,Eligible,16.1,Verified
500919,715,46.7,High,Not Eligible,9.2,Verified
500920,743,55.0,High,Not Eligible,31.5,Verified
500921,760,60.5,Medium,Eligible,36.9,Verified
500922,726,32.9,High,Not Eligible,14.4,Verified
500923,604,39.2,High,Not Eligible,15.2,Verified
500924,611,49.0,High,Not Eligible,31.0,Verified
500925,711,62.6,Medium,Eligible,56.0,Verified
500926,749,51.1,High,Not Eligible,16.3,Verified
500927,697,58.7,Medium,Eligible,48.0,Verified
500928,650,41.4,High,Not Eligible,21.6,Verified
500929,786,67.2,Medium,Eligible,20.6,Verified
500930,574,32.2,High,Not Eligible,58.2,Verified
500931,677,60.4,Medium,Eligible,52.8,Verified
500932,695,47.3,High,Not Eligible,42.4,Verified
500933,726,47.7,High,Not Eligible,13.7,Verified
500934,653,36.1,High,Not Eligible,37.8,Verified
500935,726,43.7,High,Not Eligible,44.9,Verified
500936,706,44.3,High,Not Eligible,19.1,Verified
500937,670,33.6,High,Not Eligible,23.5,Verified
500938,544,20.9,High,Not Eligible,18.7,Verified
500939,638,49.8,High,Not Eligible,61.8,Verified
500940,850,64.6,Medium,Eligible,61.4,Pending
500941,535,17.4,High,Not Eligible,34.1,Verified
500942,671,66.0,Medium,Eligible,8.3,Verified
500943,626,34.3,High,Not Eligible,19.5,Verified
500944,724,34.8,High,Not Eligible,60.9,Verified
500945,692,26.2,High,Not Eligible,46.4,Verified
500946,591,33.4,High,Not Eligible,30.0,Verified
500947,777,45.6,High,Not Eligible,43.9,Verified
500948,757,65.0,Medium,Eligible,55.9,Verified
500949,771,58.2,Medium,Eligible,13.6,Verified
500950,609,42.1,High,Not Eligible,18.5,Verified
500951,657,53.8,High,Not Eligible,37.6,Verified
