app_id,id,type,amount,tenure,channel
500730,106356,Personal,146000,24,Branch
500731,132612,Education,660000,84,Website
500732,131630,Education,412000,84,Website
500733,117664,Business,2251000,84,Website
500734,128168,Auto,512000,24,Partner
500735,132614,Business,2975000,24,Website
500736,100587,Personal,253000,120,Branch
500737,108795,Business,1771000,48,Website
500738,131647,Business,493000,84,Partner
500739,118986,Personal,247000,60,Branch
500740,114074,Business,2953000,120,Branch
500741,139538,Business,933000,120,Branch
500742,126550,Home,2347000,120,Branch
500743,123445,Education,783000,24,Partner
500744,135127,Personal,247000,36,Partner
500745,109314,Personal,211000,84,Partner
500746,117965,Business,1491000,84,Website
500747,114747,Home,2746000,48,Mobile App
500748,130887,Personal,556000,24,Website
500749,100097,Home,2385000,12,Mobile App
500750,118482,Auto,273000,84,Branch
500751,134752,Personal,351000,36,Mobile App
500752,137493,Business,2817000,12,Partner
500753,106737,Business,2852000,36,Branch
500754,130533,Business,2041000,36,Website
500755,106865,Personal,559000,60,Partner
500756,118744,Personal,474000,120,Branch
500757,100171,Business,1683000,12,Partner
500758,106741,Business,2518000,60,Partner
500759,106106,Business,463000,48,Branch
500760,123296,Personal,582000,24,Mobile App
500761,121239,Home,2600000,120,Website
500762,111317,Business,751000,24,Website
500763,107551,Personal,375000,60,Partner
500764,102457,Auto,1744000,60,Partner
500765,120097,Business,520000,84,Partner
500766,108851,Business,757000,120,Website
500767,136861,Personal,589000,12,Partner
500768,110593,Business,1686000,48,Partner
500769,100466,Home,2612000,84,Mobile App
500770,124564,Home,3311000,84,Website
500771,131278,Education,754000,84,Website
500772,104025,Personal,583000,24,Partner
500773,139309,Personal,218000,120,Mobile App
500774,132825,Education,203000,60,Mobile App
500775,138771,Business,1265000,12,Website
500776,118997,Home,3324000,120,Branch
500777,116524,Auto,1387000,48,Partner
500778,126090,Auto,264000,12,Mobile App
500779,136589,Business,958000,12,Partner
500780,124394,Personal,504000,36,Branch
500781,135424,Auto,994000,60,Branch
500782,116732,Business,2771000,12,Website
500783,136645,Personal,328000,24,Mobile App
500784,136405,Auto,682000,48,Mobile App
500785,109547,Home,1616000,84,Mobile App
500786,138554,Home,1285000,24,Website
500787,104721,Education,411000,60,Mobile App
500788,118010,Home,4451000,36,Mobile App
500789,102746,Home,2536000,84,Website
500790,118559,Home,1772000,60,Website
500791,102888,Business,2215000,24,Mobile App
500792,129660,Business,378000,36,Mobile App
500793,124717,Personal,457000,60,Partner
500794,113550,Personal,346000,48,Mobile App
500795,131472,Education,1044000,12,Mobile App
500796,126750,Home,1406000,36,Mobile App
500797,106492,Home,2732000,84,Mobile App
500798,135571,Business,2291000,24,Partner
500799,133781,Auto,685000,36,Website
500800,138095,Home,2333000,120,Website
500801,134591,Home,1375000,12,Branch
500802,123135,Business,2523000,36,Branch
500803,118088,Education,1479000,120,Website
500804,136345,Personal,349000,120,Website
500805,126651,Auto,416000,60,Branch
500806,104917,Business,585000,12,Branch
500807,135545,Home,2707000,120,Website
500808,105246,Education,405000,120,Branch
500809,117850,Personal,246000,48,Branch
500810,109397,Education,886000,36,Branch
500811,107779,Home,833000,60,Website
500812,131478,Education,911000,48,Website
500813,136923,Home,1121000,84,Partner
500814,130004,Business,381000,36,Branch
500815,109807,Personal,354000,12,Partner
500816,102387,Auto,407000,60,Mobile App
500817,107781,Home,531000,12,Website
500818,102350,Business,517000,84,Branch
500819,119022,Personal,586000,60,Website
500820,108296,Auto,1586000,36,Mobile App
500821,110613,Personal,564000,24,Mobile App
500822,133389,Auto,929000,12,Partner
500823,127035,Education,776000,60,Mobile App
500824,136946,Auto,1049000,36,Website
500825,125610,Auto,564000,48,Branch
500826,118297,Auto,928000,12,Mobile App
500827,131769,Auto,261000,84,Branch
500828,130059,Auto,573000,120,Website
500829,102281,Business,1543000,48,Mobile App
500830,113013,Personal,561000,120,Partner
500831,133155,Personal,599000,84,Mobile App
500832,131560,Personal,349000,120,Website
500833,103901,Education,352000,48,Partner
500834,100109,Auto,957000,48,Website
500835,124093,Education,387000,120,Branch
500836,139382,Education,181000,48,Partner
500837,100212,Home,2228000,120,Mobile App
500838,130821,Personal,193000,120,Website
500839,135213,Auto,1523000,36,Website
500840,134239,Education,889000,48,Branch
500841,103645,Business,330000,12,Mobile App
500842,135279,Education,933000,48,Branch
500843,103267,Business,2474000,84,Partner
500844,125937,Personal,304000,12,Mobile App
500845,126852,Education,771000,60,Website
500846,108469,Business,346000,84,Website
500847,136376,Home,2494000,48,Website
500848,127449,Business,2426000,36,Partner
500849,125998,Home,2192000,24,Website
500850,125928,Business,2185000,120,Mobile App
500851,120499,Auto,772000,120,Partner
500852,106027,Home,1571000,24,Website
500853,108065,Personal,525000,36,Partner
500854,109715,Home,3437000,24,Website
500855,103416,Auto,1304000,120,Branch
500856,111741,Auto,1666000,48,Branch
500857,105509,Education,166000,60,Partner
500858,116679,Auto,463000,12,Mobile App
500859,115730,Education,331000,60,Website
500860,102952,Personal,494000,24,Mobile App
500861,112860,Home,2139000,12,Partner
500862,124744,Auto,1615000,24,Website
500863,137917,Personal,454000,36,Website
500864,132794,Education,884000,48,Website
500865,136818,Personal,218000,36,Mobile App
500866,102949,Home,2258000,60,Website
500867,130312,Personal,92000,36,Partner
500868,131641,Personal,503000,36,Website
500869,118767,Education,180000,48,Website
500870,129611,Education,507000,48,Website
500871,100022,Home,3951000,84,Mobile App
500872,116146,Home,1131000,24,Mobile App
500873,106514,Education,598000,12,Mobile App
500874,116299,Personal,221000,24,Branch
500875,113727,Personal,95000,12,Mobile App
500876,106617,Auto,898000,24,Branch
500877,104549,Education,442000,60,Branch
500878,136120,Education,750000,120,Partner
500879,126267,Education,1444000,60,Website
500880,113157,Business,2671000,12,Partner
500881,108586,Personal,149000,60,Partner
500882,109775,Auto,1141000,120,Branch
500883,120615,Home,4347000,120,Website
500884,124884,Personal,402000,12,Website
500885,139945,Business,803000,36,Branch
500886,111717,Home,1349000,120,Website
500887,116281,Auto,1518000,36,Branch
500888,106758,Home,1768000,84,Partner
500889,114088,Business,759000,12,Mobile App
500890,129011,Home,3070000,24,Website
500891,114934,Home,1996000,60,Branch
500892,138181,Home,2910000,24,Mobile App
500893,105783,Home,2699000,60,Mobile App
500894,120310,Home,1627000,12,Website
500895,134313,Home,1220000,120,Website
500896,115776,Home,2722000,12,Branch
500897,101853,Personal,507000,120,Mobile App
500898,102650,Education,1183000,60,Website
500899,101090,Business,542000,12,Branch
500900,139149,Home,1967000,36,Website
500901,134666,Education,1267000,48,Website
500902,109496,Home,4365000,60,Mobile App
500903,127640,Business,1231000,120,Website
500904,136335,Personal,188000,48,Website
500905,135928,Business,764000,120,Website
500906,135417,Home,3617000,24,Partner
500907,110229,Business,1958000,48,Website
500908,130510,Personal,126000,48,Mobile App
500909,121977,Business,2115000,60,Mobile App
500910,131104,Auto,1030000,60,Website
500911,104323,Personal,147000,84,Website
500912,120795,Personal,375000,12,Website
500913,134091,Personal,88000,120,Website
500914,112684,Personal,300000,120,Website
500915,128645,Personal,356000,48,Website
500916,139900,Home,468000,12,Mobile App
500917,134488,Auto,1609000,36,Branch
500918,110533,Home,3538000,36,Website
500919,133634,Education,923000,12,Partner
500920,128110,Business,1713000,36,Partner
500921,119864,Auto,851000,120,Website
500922,118330,Home,1834000,48,Partner
500923,128453,Business,1903000,12,Website
500924,126055,Home,2502000,12,Branch
500925,134710,Education,1348000,36,Partner
500926,111763,Education,1500000,120,Website
500927,133406,Personal,500000,36,Website
500928,105470,Business,1091000,60,Branch
500929,138369,Auto,1190000,48,Mobile App
500930,117439,Business,2804000,120,Mobile App
500931,130606,Personal,178000,36,Mobile App
500932,109328,Personal,187000,120,Mobile App
500933,108972,Business,2179000,120,Mobile App
500934,120082,Auto,1146000,84,Branch
500935,129341,Home,1358000,24,Mobile App
500936,135246,Auto,1146000,36,Partner
500937,133825,Personal,395000,60,Website
500938,102513,Business,2248000,24,Mobile App
500939,112792,Education,698000,120,Partner
500940,103162,Business,2826000,48,Website
500941,139331,Education,988000,84,Website
500942,120849,Business,1486000,36,Website
500943,130502,Auto,464000,60,Mobile App
500944,106152,Auto,901000,12,Branch
500945,125946,Personal,98000,120,Website
500946,125167,Personal,373000,120,Partner
500947,124999,Home,2431000,12,Mobile App
500948,101126,Home,2022000,36,Branch
500949,128081,Home,4034000,120,Branch
500950,119149,Personal,395000,12,Website
500951,137589,Auto,1020000,24,Mobile App
500952,130728,Home,3523000,24,Mobile App
500953,113776,Personal,458000,60,Mobile App
500954,126140,Home,1712000,84,Branch
500955,110846,Business,622000,36,Mobile App
500956,128180,Personal,520000,24,Partner
500957,117333,Home,3045000,120,Branch
500958,131011,Personal,296000,24,Branch
500959,136624,Personal,195000,120,Mobile App
500960,110921,Auto,1209000,60,Branch
500961,131656,Home,4792000,84,Mobile App
500962,117264,Education,248000,24,Branch
500963,109138,Personal,173000,24,Branch
500964,107542,Personal,239000,36,Website
500965,114055,Business,901000,24,Branch
500966,111359,Auto,634000,48,Mobile App
500967,108170,Business,2814000,84,Branch
500968,119487,Home,3440000,36,Partner
500969,134303,Personal,81000,24,Website
500970,139305,Personal,415000,36,Partner
500971,123431,Home,1529000,60,Branch
500972,134616,Education,1417000,12,Mobile App
500973,124413,Business,809000,24,Website
500974,128520,Home,722000,48,Branch
500975,127038,Personal,516000,60,Branch
500976,120776,Personal,180000,120,Mobile App
500977,123408,Home,4847000,24,Website
500978,123411,Business,834000,60,Branch
500979,130968,Personal,260000,24,Website
500980,130214,Auto,1496000,12,Branch
500981,103373,Personal,152000,48,Mobile App
500982,113903,Home,2564000,84,Branch
500983,113659,Home,3234000,12,Mobile App
500984,138305,Education,1363000,12,Website
500985,134875,Home,1420000,36,Website
500986,106087,Education,520000,60,Mobile App
500987,131970,Business,2507000,24,Branch
500988,108855,Home,3337000,84,Website
500989,109637,Home,408000,48,Mobile App
500990,117659,Business,1371000,120,Mobile App
500991,122758,Personal,560000,48,Website
500992,126702,Auto,1308000,36,Website
500993,120263,Personal,414000,24,Partner
500994,130176,Home,2090000,36,Website
500995,135580,Personal,359000,48,Branch
500996,139292,Personal,345000,12,Website
500997,106391,Personal,537000,36,Branch
500998,111011,Home,4627000,36,Mobile App
500999,100631,Personal,375000,60,Mobile App
501000,131468,Education,113000,60,Website
501001,117270,Auto,1065000,120,Website
501002,125241,Home,2730000,48,Mobile App
501003,112264,Business,1714000,12,Mobile App
501004,137527,Home,2506000,120,Partner
501005,110264,Auto,499000,120,Branch
501006,126152,Home,3728000,24,Branch
501007,121279,Business,2300000,48,Partner
501008,127922,Home,1869000,24,Mobile App
501009,130324,Personal,307000,48,Mobile App
501010,103121,Personal,490000,12,Website
501011,105068,Home,3314000,48,Mobile App
501012,138731,Education,1179000,36,Mobile App
501013,136738,Home,3875000,84,Website
501014,100012,Education,1122000,60,Mobile App
501015,101314,Education,1486000,24,Mobile App
501016,123858,Home,1052000,48,Branch
501017,131601,Education,1198000,120,Mobile App
501018,130865,Personal,62000,84,Partner
501019,111546,Auto,247000,84,Website
501020,112960,Business,681000,12,Partner
501021,122849,Business,1822000,120,Mobile App
501022,107440,Auto,492000,24,Website
501023,124065,Personal,390000,24,Website
501024,123262,Business,2640000,48,Branch
501025,129265,Auto,314000,36,Mobile App
501026,104525,Personal,578000,12,Mobile App
501027,123215,Education,182000,84,Branch
501028,105285,Home,2674000,48,Website
501029,115527,Home,2492000,120,Website
501030,129248,Personal,282000,120,Branch
501031,127486,Auto,422000,120,Partner
501032,112852,Education,234000,48,Branch
501033,106883,Personal,571000,12,Branch
501034,110380,Education,1370000,24,Website
501035,130405,Education,1310000,48,Mobile App
501036,125097,Home,3346000,36,Website
501037,111749,Business,1876000,12,Branch
501038,108308,Auto,375000,36,Branch
501039,119798,Personal,539000,24,Mobile App
501040,131870,Auto,848000,120,Website
501041,103829,Personal,510000,120,Mobile App
501042,115445,Business,2126000,36,Branch
501043,131305,Personal,223000,12,Branch
501044,137268,Home,3624000,84,Mobile App
501045,101742,Personal,313000,84,Website
501046,126584,Home,1848000,60,Partner
501047,133645,Personal,392000,120,Mobile App
501048,108901,Auto,1627000,120,Branch
501049,119463,Business,2517000,120,Branch
501050,104932,Personal,130000,36,Partner
501051,101391,Home,407000,120,Website
501052,102362,Education,1058000,60,Mobile App
501053,104169,Business,673000,120,Mobile App
501054,117048,Personal,528000,84,Branch
501055,133256,Education,1062000,120,Branch
501056,139421,Personal,291000,12,Branch
501057,109176,Auto,1215000,36,Partner
501058,116755,Business,2062000,60,Mobile App
501059,139218,Home,3469000,48,Website
501060,108225,Auto,869000,60,Branch
501061,122928,Personal,64000,36,Mobile App
501062,105568,Education,823000,84,Website
501063,116920,Home,350000,12,Mobile App
501064,102482,Home,4511000,36,Branch
501065,124412,Home,1398000,12,Branch
501066,101719,Education,537000,36,Website
501067,110448,Auto,1133000,84,Website
501068,138997,Auto,789000,48,Mobile App
501069,134723,Personal,581000,24,Mobile App
501070,123637,Personal,387000,60,Partner
501071,117736,Personal,399000,12,Website
501072,124375,Personal,142000,60,Website
501073,136963,Auto,485000,36,Mobile App
501074,123647,Personal,396000,120,Branch
501075,108376,Home,514000,48,Website
501076,111785,Personal,352000,120,Partner
501077,138202,Business,1422000,60,Website
501078,138359,Education,813000,84,Mobile App
501079,110769,Home,744000,12,Website
501080,100366,Personal,289000,120,Branch
501081,100386,Business,2263000,24,Mobile App
501082,124230,Home,1843000,60,Website
501083,101424,Auto,1310000,48,Branch
501084,136938,Business,2001000,60,Branch
501085,135852,Business,1974000,12,Branch
501086,122105,Home,4105000,24,Partner
501087,107228,Auto,298000,48,Partner
501088,125779,Business,1336000,24,Mobile App
501089,126181,Business,2656000,24,Website
501090,125790,Personal,411000,120,Branch
501091,137648,Home,522000,36,Branch
501092,108368,Education,1461000,120,Mobile App
501093,105074,Business,1192000,12,Website
501094,112344,Personal,338000,24,Partner
501095,113780,Personal,286000,24,Website
501096,112945,Business,2432000,84,Website
501097,134211,Auto,1600000,48,Mobile App
501098,129987,Home,1370000,60,Website
501099,103805,Personal,306000,60,Website
501100,131023,Auto,1763000,48,Partner
501101,106091,Personal,504000,48,Branch
501102,121863,Personal,517000,60,Website
501103,133883,Business,2375000,84,Partner
501104,118454,Education,1279000,24,Mobile App
501105,138225,Education,1013000,36,Branch
